Time,Src_IP,Dst_IP,S_Port,D_Port,Flags,Len,Win,TTL,Seq,Ack,Payload_Size,IAT
18:45:19.242,10.0.3.10,10.0.2.163,80,4100,18,58,64240,63,4218145488,3324733376,0,0.005
18:45:19.252,10.0.2.187,10.0.3.10,25057,80,32,65,22304,62,222850192,0,11,0.01
18:45:19.311,10.0.2.121,10.0.3.10,42382,80,32,112,23625,62,787643086,0,58,0.059
18:45:19.401,10.0.2.188,10.0.3.10,1030,80,32,96,20823,62,1326929342,0,42,0.09
18:45:19.412,10.0.2.15,10.0.3.10,46677,80,2,54,64240,62,3845919361,0,0,0.011
18:45:19.414,10.0.3.10,10.0.2.15,80,46677,18,58,64240,63,1060880288,3845919362,0,0.002
18:45:19.463,10.0.2.15,10.0.3.10,46677,80,24,161,64240,62,3845919362,3530445652,107,0.049
18:45:19.465,10.0.3.10,10.0.2.15,80,46677,4,54,0,63,3530445652,0,0,0.002
18:45:19.470,10.0.2.193,10.0.3.10,11832,80,1,71,6498,62,3384891305,0,17,0.005
18:45:19.494,10.0.3.10,10.0.2.80,80,61402,18,58,64240,63,2443275625,3383649973,0,0.024
18:45:19.495,10.0.3.10,10.0.2.90,80,32377,18,58,64240,63,4141247702,2859200014,0,0.001
18:45:19.532,10.0.2.187,10.0.3.10,49360,80,18,66,10051,62,1362306308,0,12,0.037
18:45:19.533,10.0.3.10,10.0.2.187,80,49360,4,54,0,63,0,0,0,0.001
18:45:19.614,10.0.2.116,10.0.3.10,39191,80,18,78,20765,62,706862103,0,24,0.081
18:45:19.614,10.0.3.10,10.0.2.116,80,39191,4,54,0,63,0,0,0,0.0
18:45:19.664,10.0.2.183,10.0.3.10,55279,80,24,64,29262,62,336059285,0,10,0.05
18:45:19.665,10.0.3.10,10.0.2.183,80,55279,4,54,0,63,0,0,0,0.001
18:45:19.736,10.0.2.15,10.0.3.10,35147,80,2,54,64240,62,558649753,0,0,0.071
18:45:19.736,10.0.3.10,10.0.2.15,80,35147,18,58,64240,63,3682519073,558649754,0,0.0
18:45:19.748,10.0.2.249,10.0.3.10,46399,80,24,106,29304,62,2373826188,0,52,0.012
18:45:19.748,10.0.3.10,10.0.2.249,80,46399,4,54,0,63,0,0,0,0.0
18:45:19.783,10.0.2.15,10.0.3.10,35147,80,24,151,64240,62,558649754,2584953272,97,0.035
18:45:19.786,10.0.3.10,10.0.2.15,80,35147,4,54,0,63,2584953272,0,0,0.003
18:45:19.833,10.0.2.124,10.0.3.10,28081,80,2,82,19984,62,2898592438,0,28,0.047
18:45:19.833,10.0.3.10,10.0.2.124,80,28081,18,58,64240,63,2893027127,2898592439,0,0.0
18:45:19.912,10.0.2.182,10.0.3.10,47730,80,18,111,26396,62,556023931,0,57,0.079
18:45:19.913,10.0.3.10,10.0.2.182,80,47730,4,54,0,63,0,0,0,0.001
18:45:20.011,10.0.3.10,10.0.2.74,80,57755,18,58,64240,63,3553827277,3798108527,0,0.098
18:45:20.012,10.0.3.10,10.0.2.108,80,30162,18,58,64240,63,1874661718,387047883,0,0.001
18:45:20.013,10.0.2.59,10.0.3.10,29195,80,1,103,9119,62,3842120685,0,49,0.001
18:45:20.080,10.0.2.247,10.0.3.10,47723,80,18,68,2581,62,2682536934,0,14,0.067
18:45:20.081,10.0.3.10,10.0.2.247,80,47723,4,54,0,63,0,0,0,0.001
18:45:20.133,10.0.2.56,10.0.3.10,12339,80,32,67,6132,62,882779440,0,13,0.052
18:45:20.140,10.0.3.10,10.0.2.57,80,44759,18,58,64240,63,2743771355,3218582162,0,0.007
18:45:20.217,10.0.2.250,10.0.3.10,34147,80,2,88,13110,62,386170177,0,34,0.077
18:45:20.218,10.0.3.10,10.0.2.250,80,34147,18,58,64240,63,2547086739,386170178,0,0.001
18:45:20.261,10.0.3.10,10.0.2.101,80,22426,18,58,64240,63,86258910,3256039847,0,0.043
18:45:20.290,10.0.2.253,10.0.3.10,57123,80,18,71,15962,62,1978867382,0,17,0.029
18:45:20.292,10.0.3.10,10.0.2.253,80,57123,4,54,0,63,0,0,0,0.002
18:45:20.343,10.0.2.246,10.0.3.10,43591,80,18,69,4693,62,1959093425,0,15,0.051
18:45:20.344,10.0.3.10,10.0.2.246,80,43591,4,54,0,63,0,0,0,0.001
18:45:20.427,10.0.2.125,10.0.3.10,23261,80,2,93,3457,62,2889044548,0,39,0.083
18:45:20.428,10.0.3.10,10.0.2.125,80,23261,18,58,64240,63,4148676024,2889044549,0,0.001
18:45:20.501,10.0.2.118,10.0.3.10,55196,80,1,104,1276,62,3818533856,0,50,0.073
18:45:20.517,10.0.3.10,10.0.2.97,80,23737,18,58,64240,63,2634485866,1194313433,0,0.016
18:45:20.548,10.0.2.187,10.0.3.10,27148,80,24,110,13534,62,1138015388,0,56,0.031
18:45:20.549,10.0.3.10,10.0.2.187,80,27148,4,54,0,63,0,0,0,0.001
18:45:20.597,10.0.2.185,10.0.3.10,23244,80,24,92,13296,62,2927401557,0,38,0.048
18:45:20.599,10.0.3.10,10.0.2.185,80,23244,4,54,0,63,0,0,0,0.002
18:45:20.663,10.0.2.128,10.0.3.10,47780,80,32,91,28508,62,2790554242,0,37,0.064
18:45:20.735,10.0.2.251,10.0.3.10,63590,80,18,70,6502,62,3761232352,0,16,0.072
18:45:20.736,10.0.3.10,10.0.2.251,80,63590,4,54,0,63,0,0,0,0.001
18:45:20.744,10.0.3.10,10.0.2.15,80,35147,18,58,64240,63,3682519073,558649754,0,0.008
18:45:20.776,10.0.3.10,10.0.2.90,80,26862,18,58,64240,63,3914171377,1411067242,0,0.032
18:45:20.807,10.0.2.51,10.0.3.10,57466,80,24,105,8874,62,2364530179,0,51,0.031
18:45:20.810,10.0.3.10,10.0.2.51,80,57466,4,54,0,63,0,0,0,0.003
18:45:20.837,10.0.3.10,10.0.2.124,80,28081,18,58,64240,63,2893027127,2898592439,0,0.027
18:45:20.885,10.0.2.182,10.0.3.10,61127,80,24,112,18454,62,2048857328,0,58,0.048
18:45:20.886,10.0.3.10,10.0.2.182,80,61127,4,54,0,63,0,0,0,0.001
18:45:20.986,10.0.2.58,10.0.3.10,47179,80,24,99,5864,62,1434335469,0,45,0.1
18:45:20.987,10.0.3.10,10.0.2.58,80,47179,4,54,0,63,0,0,0,0.001
18:45:21.034,10.0.3.10,10.0.2.103,80,60780,18,58,64240,63,810607377,2597968590,0,0.047
18:45:21.047,10.0.2.189,10.0.3.10,25164,80,1,71,11565,62,1378920633,0,17,0.013
18:45:21.124,10.0.2.251,10.0.3.10,54525,80,2,80,14559,62,182941819,0,26,0.077
18:45:21.125,10.0.3.10,10.0.2.251,80,54525,18,58,64240,63,1355994806,182941820,0,0.001
18:45:21.197,10.0.2.52,10.0.3.10,38724,80,24,67,5227,62,2711538535,0,13,0.072
18:45:21.198,10.0.3.10,10.0.2.52,80,38724,4,54,0,63,0,0,0,0.001
18:45:21.223,10.0.3.10,10.0.2.250,80,34147,18,58,64240,63,2547086739,386170178,0,0.025
18:45:21.275,10.0.2.124,10.0.3.10,43298,80,2,106,14124,62,2940542206,0,52,0.052
18:45:21.278,10.0.3.10,10.0.2.124,80,43298,18,58,64240,63,307628351,2940542207,0,0.003
18:45:21.289,10.0.3.10,10.0.2.95,80,44175,18,58,64240,63,2894443745,1780731299,0,0.011
18:45:21.346,10.0.2.254,10.0.3.10,45545,80,18,66,20647,62,471367889,0,12,0.057
18:45:21.349,10.0.3.10,10.0.2.254,80,45545,4,54,0,63,0,0,0,0.003
18:45:21.415,10.0.2.249,10.0.3.10,34974,80,1,113,16885,62,2582548605,0,59,0.066
18:45:21.482,10.0.2.187,10.0.3.10,2258,80,2,75,24108,62,3064868257,0,21,0.067
18:45:21.483,10.0.3.10,10.0.2.187,80,2258,18,58,64240,63,1400119151,3064868258,0,0.001
18:45:21.529,10.0.2.129,10.0.3.10,52305,80,1,114,15975,62,441793136,0,60,0.046
18:45:21.598,10.0.2.250,10.0.3.10,9178,80,24,88,18145,62,1255217805,0,34,0.069
18:45:21.599,10.0.3.10,10.0.2.250,80,9178,4,54,0,63,0,0,0,0.001
18:45:21.682,10.0.2.191,10.0.3.10,23297,80,32,106,3773,62,2195810548,0,52,0.083
18:45:21.766,10.0.2.185,10.0.3.10,61449,80,18,86,24617,62,2910983384,0,32,0.084
18:45:21.766,10.0.3.10,10.0.2.185,80,61449,4,54,0,63,0,0,0,0.0
18:45:21.800,10.0.3.10,10.0.2.143,80,34278,18,58,64240,63,901702446,3756555140,0,0.034
18:45:21.800,10.0.3.10,10.0.2.84,80,18464,18,58,64240,63,2716842750,477467618,0,0.0
18:45:21.828,10.0.2.60,10.0.3.10,56912,80,2,76,21585,62,1997348619,0,22,0.028
18:45:21.828,10.0.3.10,10.0.2.60,80,56912,18,58,64240,63,1168316779,1997348620,0,0.0
18:45:21.867,10.0.2.63,10.0.3.10,7852,80,1,87,20476,62,1186207571,0,33,0.039
18:45:21.962,10.0.2.182,10.0.3.10,24266,80,32,97,7161,62,2388032775,0,43,0.095
18:45:22.036,10.0.2.249,10.0.3.10,21703,80,1,74,2643,62,522466100,0,20,0.074
18:45:22.053,10.0.3.10,10.0.2.131,80,60760,18,58,64240,63,3851764655,397295509,0,0.017
18:45:22.054,10.0.3.10,10.0.2.79,80,34157,18,58,64240,63,2490500123,2447122332,0,0.001
18:45:22.129,10.0.2.190,10.0.3.10,27048,80,24,84,25652,62,1401462315,0,30,0.075
18:45:22.129,10.0.3.10,10.0.2.190,80,27048,4,54,0,63,0,0,0,0.0
18:45:22.149,10.0.3.10,10.0.2.57,80,44759,18,58,64240,63,2743771355,3218582162,0,0.02
18:45:22.150,10.0.3.10,10.0.2.251,80,54525,18,58,64240,63,1355994806,182941820,0,0.001
18:45:22.213,10.0.2.129,10.0.3.10,52158,80,18,88,29145,62,2449330681,0,34,0.063
18:45:22.214,10.0.3.10,10.0.2.129,80,52158,4,54,0,63,0,0,0,0.001
18:45:22.292,10.0.3.10,10.0.2.124,80,43298,18,58,64240,63,307628351,2940542207,0,0.078
18:45:22.309,10.0.3.10,10.0.2.104,80,31780,18,58,64240,63,2505680610,1638152917,0,0.017
18:45:22.310,10.0.3.10,10.0.2.150,80,54509,18,58,64240,63,1338072331,503295424,0,0.001
18:45:22.312,10.0.2.187,10.0.3.10,30201,80,32,104,18159,62,2917306282,0,50,0.002
18:45:22.347,10.0.2.60,10.0.3.10,20903,80,18,83,16602,62,2083356117,0,29,0.035
18:45:22.348,10.0.3.10,10.0.2.60,80,20903,4,54,0,63,0,0,0,0.001
18:45:22.397,10.0.2.248,10.0.3.10,3228,80,2,84,25617,62,1556572514,0,30,0.049
18:45:22.398,10.0.3.10,10.0.2.248,80,3228,18,58,64240,63,40902281,1556572515,0,0.001
18:45:22.462,10.0.2.192,10.0.3.10,34477,80,24,93,29015,62,1750477853,0,39,0.064
18:45:22.463,10.0.3.10,10.0.2.192,80,34477,4,54,0,63,0,0,0,0.001
18:45:22.548,10.0.2.250,10.0.3.10,39144,80,32,85,21884,62,2984781517,0,31,0.085
18:45:22.566,10.0.3.10,10.0.2.169,80,33775,18,58,64240,63,2830547816,993964972,0,0.018
18:45:22.629,10.0.2.247,10.0.3.10,56906,80,24,66,7478,62,3905407741,0,12,0.063
18:45:22.630,10.0.3.10,10.0.2.247,80,56906,4,54,0,63,0,0,0,0.001
18:45:22.681,10.0.2.119,10.0.3.10,53800,80,18,109,27694,62,3542035731,0,55,0.051
18:45:22.682,10.0.3.10,10.0.2.119,80,53800,4,54,0,63,0,0,0,0.001
18:45:22.737,10.0.2.253,10.0.3.10,14402,80,24,112,25599,62,1355075399,0,58,0.055
18:45:22.740,10.0.3.10,10.0.2.253,80,14402,4,54,0,63,0,0,0,0.003
18:45:22.759,10.0.3.10,10.0.2.15,80,35147,18,58,64240,63,3682519073,558649754,0,0.019
18:45:22.822,10.0.3.10,10.0.2.83,80,43564,18,58,64240,63,2802520231,1971981744,0,0.063
18:45:22.830,10.0.2.121,10.0.3.10,31001,80,18,107,22743,62,566756880,0,53,0.008
18:45:22.831,10.0.3.10,10.0.2.121,80,31001,4,54,0,63,0,0,0,0.001
18:45:22.854,10.0.3.10,10.0.2.60,80,56912,18,58,64240,63,1168316779,1997348620,0,0.023
18:45:22.858,10.0.3.10,10.0.2.124,80,28081,18,58,64240,63,2893027127,2898592439,0,0.004
18:45:22.900,10.0.2.57,10.0.3.10,33504,80,2,95,14601,62,2720163083,0,41,0.042
18:45:22.903,10.0.3.10,10.0.2.57,80,33504,18,58,64240,63,322883087,2720163084,0,0.003
18:45:22.981,10.0.2.190,10.0.3.10,57857,80,2,80,15524,62,645569686,0,26,0.078
18:45:22.981,10.0.3.10,10.0.2.190,80,57857,18,58,64240,63,56255432,645569687,0,0.0
18:45:23.043,10.0.2.123,10.0.3.10,55876,80,18,80,5052,62,387466188,0,26,0.062
18:45:23.045,10.0.3.10,10.0.2.123,80,55876,4,54,0,63,0,0,0,0.002
18:45:23.096,10.0.2.254,10.0.3.10,36566,80,18,90,18430,62,1125912681,0,36,0.051
18:45:23.097,10.0.3.10,10.0.2.254,80,36566,4,54,0,63,0,0,0,0.001
18:45:23.153,10.0.2.63,10.0.3.10,46667,80,32,82,18638,62,2529949977,0,28,0.056
18:45:23.215,10.0.2.249,10.0.3.10,4593,80,2,100,13997,62,988985136,0,46,0.062
18:45:23.217,10.0.3.10,10.0.2.249,80,4593,18,58,64240,63,194319105,988985137,0,0.002
18:45:23.239,10.0.3.10,10.0.2.250,80,34147,18,58,64240,63,2547086739,386170178,0,0.022
18:45:23.275,10.0.2.187,10.0.3.10,7318,80,2,92,4576,62,3206243196,0,38,0.036
18:45:23.276,10.0.3.10,10.0.2.187,80,7318,18,58,64240,63,3848176056,3206243197,0,0.001
18:45:23.343,10.0.2.63,10.0.3.10,46105,80,18,73,2760,62,2133116837,0,19,0.067
18:45:23.344,10.0.3.10,10.0.2.63,80,46105,4,54,0,63,0,0,0,0.001
18:45:23.421,10.0.2.62,10.0.3.10,46165,80,2,73,14992,62,2920360463,0,19,0.077
18:45:23.425,10.0.3.10,10.0.2.62,80,46165,18,58,64240,63,588617484,2920360464,0,0.004
18:45:23.462,10.0.2.182,10.0.3.10,9436,80,24,72,5937,62,3872112211,0,18,0.037
18:45:23.465,10.0.3.10,10.0.2.182,80,9436,4,54,0,63,0,0,0,0.003
18:45:23.512,10.0.2.246,10.0.3.10,51815,80,18,82,5513,62,129075188,0,28,0.047
18:45:23.512,10.0.3.10,10.0.2.246,80,51815,4,54,0,63,0,0,0,0.0
18:45:23.612,10.0.2.252,10.0.3.10,25514,80,32,73,14481,62,2986679372,0,19,0.1
18:45:23.661,10.0.2.118,10.0.3.10,13577,80,24,109,6206,62,2158351040,0,55,0.049
18:45:23.661,10.0.3.10,10.0.2.118,80,13577,4,54,0,63,0,0,0,0.0
18:45:23.742,10.0.2.117,10.0.3.10,11190,80,32,80,13325,62,3190589221,0,26,0.081
18:45:23.796,10.0.2.63,10.0.3.10,29085,80,32,93,8475,62,3199076762,0,39,0.054
18:45:23.849,10.0.2.208,10.0.3.10,60306,80,2,54,64240,62,3135206589,0,0,0.053
18:45:23.851,10.0.3.10,10.0.2.208,80,60306,18,58,64240,63,3598434153,3135206590,0,0.002
18:45:23.863,10.0.2.118,10.0.3.10,20876,80,1,98,28406,62,970598914,0,44,0.012
18:45:23.897,10.0.2.208,10.0.3.10,60306,80,24,151,64240,62,3135206590,1610852423,97,0.034
18:45:23.898,10.0.3.10,10.0.2.208,80,60306,4,54,0,63,1610852423,0,0,0.001
18:45:23.909,10.0.3.10,10.0.2.57,80,33504,18,58,64240,63,322883087,2720163084,0,0.011
18:45:23.949,10.0.2.129,10.0.3.10,47860,80,2,92,11786,62,2541527517,0,38,0.04
18:45:23.950,10.0.3.10,10.0.2.129,80,47860,18,58,64240,63,2129855023,2541527518,0,0.001
18:45:24.011,10.0.3.10,10.0.2.190,80,57857,18,58,64240,63,56255432,645569687,0,0.061
18:45:24.012,10.0.2.120,10.0.3.10,2495,80,1,66,9084,62,324489569,0,12,0.001
18:45:24.063,10.0.2.213,10.0.3.10,30279,80,2,54,64240,62,1336642901,0,0,0.051
18:45:24.063,10.0.3.10,10.0.2.213,80,30279,18,58,64240,63,854803333,1336642902,0,0.0
18:45:24.071,10.0.2.52,10.0.3.10,43410,80,24,103,25115,62,3023756352,0,49,0.008
18:45:24.072,10.0.3.10,10.0.2.52,80,43410,4,54,0,63,0,0,0,0.001
18:45:24.111,10.0.2.213,10.0.3.10,30279,80,24,161,64240,62,1336642902,3306286414,107,0.039
18:45:24.111,10.0.3.10,10.0.2.213,80,30279,4,54,0,63,3306286414,0,0,0.0
18:45:24.126,10.0.2.186,10.0.3.10,14402,80,18,97,1777,62,91400780,0,43,0.015
18:45:24.126,10.0.3.10,10.0.2.186,80,14402,4,54,0,63,0,0,0,0.0
18:45:24.165,10.0.3.10,10.0.2.251,80,54525,18,58,64240,63,1355994806,182941820,0,0.039
18:45:24.213,10.0.2.120,10.0.3.10,42097,80,1,94,7946,62,3911422475,0,40,0.048
18:45:24.230,10.0.3.10,10.0.2.249,80,4593,18,58,64240,63,194319105,988985137,0,0.017
18:45:24.280,10.0.2.123,10.0.3.10,48244,80,2,101,18510,62,605808964,0,47,0.05
18:45:24.281,10.0.3.10,10.0.2.123,80,48244,18,58,64240,63,3303109137,605808965,0,0.001
18:45:24.293,10.0.3.10,10.0.2.187,80,7318,18,58,64240,63,3848176056,3206243197,0,0.012
18:45:24.293,10.0.3.10,10.0.2.124,80,43298,18,58,64240,63,307628351,2940542207,0,0.0
18:45:24.342,10.0.2.194,10.0.3.10,4227,80,24,104,13595,62,3054317657,0,50,0.049
18:45:24.343,10.0.3.10,10.0.2.194,80,4227,4,54,0,63,0,0,0,0.001
18:45:24.409,10.0.2.247,10.0.3.10,11479,80,18,105,19696,62,47275627,0,51,0.066
18:45:24.410,10.0.3.10,10.0.2.247,80,11479,4,54,0,63,0,0,0,0.001
18:45:24.462,10.0.2.51,10.0.3.10,51514,80,18,77,13022,62,1315589628,0,23,0.052
18:45:24.462,10.0.3.10,10.0.2.51,80,51514,4,54,0,63,0,0,0,0.0
18:45:24.541,10.0.2.188,10.0.3.10,57859,80,24,72,1380,62,2467277034,0,18,0.079
18:45:24.541,10.0.3.10,10.0.2.188,80,57859,4,54,0,63,0,0,0,0.0
18:45:24.607,10.0.2.204,10.0.3.10,59582,80,2,54,64240,62,449536458,0,0,0.066
18:45:24.611,10.0.3.10,10.0.2.204,80,59582,18,58,64240,63,824276452,449536459,0,0.004
18:45:24.644,10.0.2.189,10.0.3.10,15970,80,18,74,26601,62,987183690,0,20,0.033
18:45:24.646,10.0.3.10,10.0.2.189,80,15970,4,54,0,63,0,0,0,0.002
18:45:24.666,10.0.2.204,10.0.3.10,59582,80,24,161,64240,62,449536459,76812921,107,0.02
18:45:24.667,10.0.3.10,10.0.2.204,80,59582,4,54,0,63,76812921,0,0,0.001
18:45:24.729,10.0.2.249,10.0.3.10,9405,80,18,88,14448,62,1355962819,0,34,0.062
18:45:24.729,10.0.3.10,10.0.2.249,80,9405,4,54,0,63,0,0,0,0.0
18:45:24.792,10.0.2.247,10.0.3.10,33056,80,18,113,29316,62,580926091,0,59,0.063
18:45:24.794,10.0.3.10,10.0.2.247,80,33056,4,54,0,63,0,0,0,0.002
18:45:24.842,10.0.2.246,10.0.3.10,39464,80,1,105,8283,62,397474726,0,51,0.048
18:45:24.872,10.0.3.10,10.0.2.208,80,60306,18,58,64240,63,3598434153,3135206590,0,0.03
18:45:24.875,10.0.3.10,10.0.2.60,80,56912,18,58,64240,63,1168316779,1997348620,0,0.003
18:45:24.915,10.0.2.184,10.0.3.10,26157,80,32,109,16236,62,2732944944,0,55,0.04
18:45:24.963,10.0.2.193,10.0.3.10,57448,80,1,69,9280,62,1829709984,0,15,0.048
18:45:24.966,10.0.3.10,10.0.2.129,80,47860,18,58,64240,63,2129855023,2541527518,0,0.003
18:45:25.023,10.0.2.125,10.0.3.10,53276,80,18,95,21605,62,3651562114,0,41,0.057
18:45:25.025,10.0.3.10,10.0.2.125,80,53276,4,54,0,63,0,0,0,0.002
18:45:25.093,10.0.3.10,10.0.2.213,80,30279,18,58,64240,63,854803333,1336642902,0,0.068
18:45:25.112,10.0.2.212,10.0.3.10,48095,80,2,54,64240,62,2129213856,0,0,0.019
18:45:25.114,10.0.3.10,10.0.2.212,80,48095,18,58,64240,63,2571654824,2129213857,0,0.002
18:45:25.116,10.0.2.191,10.0.3.10,16631,80,32,109,17844,62,2026042046,0,55,0.002
18:45:25.163,10.0.2.212,10.0.3.10,48095,80,24,151,64240,62,2129213857,1323220103,97,0.047
18:45:25.164,10.0.3.10,10.0.2.212,80,48095,4,54,0,63,1323220103,0,0,0.001
18:45:25.211,10.0.2.129,10.0.3.10,35102,80,24,107,12938,62,2715654231,0,53,0.047
18:45:25.214,10.0.3.10,10.0.2.129,80,35102,4,54,0,63,0,0,0,0.003
18:45:25.285,10.0.3.10,10.0.2.123,80,48244,18,58,64240,63,3303109137,605808965,0,0.071
18:45:25.301,10.0.2.254,10.0.3.10,18884,80,18,114,14411,62,240155870,0,60,0.016
18:45:25.302,10.0.3.10,10.0.2.254,80,18884,4,54,0,63,0,0,0,0.001
18:45:25.368,10.0.2.182,10.0.3.10,49853,80,18,64,8769,62,2834450098,0,10,0.066
18:45:25.369,10.0.3.10,10.0.2.182,80,49853,4,54,0,63,0,0,0,0.001
18:45:25.449,10.0.2.128,10.0.3.10,17525,80,1,74,5693,62,1621859250,0,20,0.08
18:45:25.513,10.0.2.248,10.0.3.10,50077,80,1,64,17331,62,3616078356,0,10,0.064
18:45:25.549,10.0.2.210,10.0.3.10,42857,80,2,54,64240,62,971714821,0,0,0.036
18:45:25.550,10.0.3.10,10.0.2.210,80,42857,18,58,64240,63,4215011475,971714822,0,0.001
18:45:25.601,10.0.2.250,10.0.3.10,2368,80,1,105,20801,62,1067505378,0,51,0.051
18:45:25.612,10.0.2.210,10.0.3.10,42857,80,24,161,64240,62,971714822,2829590052,107,0.011
18:45:25.614,10.0.3.10,10.0.2.210,80,42857,4,54,0,63,2829590052,0,0,0.002
18:45:25.684,10.0.2.116,10.0.3.10,12615,80,1,101,22355,62,568478302,0,47,0.07
18:45:25.732,10.0.2.247,10.0.3.10,37931,80,1,86,29314,62,3970849511,0,32,0.048
18:45:25.742,10.0.2.113,10.0.3.10,64446,80,2,54,64240,62,3517737475,0,0,0.01
18:45:25.744,10.0.3.10,10.0.2.113,80,64446,18,58,64240,63,1952520128,3517737476,0,0.002
18:45:25.798,10.0.2.113,10.0.3.10,64446,80,24,161,64240,62,3517737476,2250398195,107,0.054
18:45:25.799,10.0.3.10,10.0.2.113,80,64446,4,54,0,63,2250398195,0,0,0.001
18:45:25.801,10.0.2.183,10.0.3.10,45618,80,1,74,16426,62,682270329,0,20,0.002
18:45:25.864,10.0.2.184,10.0.3.10,40298,80,2,73,5587,62,2692873851,0,19,0.063
18:45:25.865,10.0.3.10,10.0.2.184,80,40298,18,58,64240,63,4090439547,2692873852,0,0.001
18:45:25.921,10.0.2.206,10.0.3.10,32030,80,2,54,64240,62,1693327146,0,0,0.056
18:45:25.922,10.0.3.10,10.0.2.206,80,32030,18,58,64240,63,3075650731,1693327147,0,0.001
18:45:25.926,10.0.3.10,10.0.2.57,80,33504,18,58,64240,63,322883087,2720163084,0,0.004
18:45:25.959,10.0.2.251,10.0.3.10,9057,80,32,77,21375,62,577640741,0,23,0.033
18:45:25.960,10.0.2.79,10.0.3.10,5554,80,2,54,64240,62,23368129,0,0,0.001
18:45:25.963,10.0.3.10,10.0.2.79,80,5554,18,58,64240,63,2285716114,23368130,0,0.003
18:45:25.981,10.0.2.206,10.0.3.10,32030,80,24,150,64240,62,1693327147,3917927153,96,0.018
18:45:25.981,10.0.3.10,10.0.2.206,80,32030,4,54,0,63,3917927153,0,0,0.0
18:45:26.007,10.0.2.79,10.0.3.10,5554,80,24,151,64240,62,23368130,3193332318,97,0.026
18:45:26.008,10.0.3.10,10.0.2.79,80,5554,4,54,0,63,3193332318,0,0,0.001
18:45:26.021,10.0.3.10,10.0.2.190,80,57857,18,58,64240,63,56255432,645569687,0,0.013
18:45:26.044,10.0.2.194,10.0.3.10,21752,80,24,96,5087,62,3294212169,0,42,0.023
18:45:26.045,10.0.3.10,10.0.2.194,80,21752,4,54,0,63,0,0,0,0.001
18:45:26.118,10.0.3.10,10.0.2.212,80,48095,18,58,64240,63,2571654824,2129213857,0,0.073
18:45:26.126,10.0.2.187,10.0.3.10,15003,80,2,112,2331,62,2744952312,0,58,0.008
18:45:26.129,10.0.3.10,10.0.2.187,80,15003,18,58,64240,63,3197488601,2744952313,0,0.003
18:45:26.134,10.0.2.209,10.0.3.10,24880,80,2,54,64240,62,2506668194,0,0,0.005
18:45:26.135,10.0.3.10,10.0.2.209,80,24880,18,58,64240,63,4097922741,2506668195,0,0.001
18:45:26.181,10.0.2.209,10.0.3.10,24880,80,24,151,64240,62,2506668195,1814427497,97,0.046
18:45:26.181,10.0.3.10,10.0.2.209,80,24880,4,54,0,63,1814427497,0,0,0.0
18:45:26.192,10.0.2.191,10.0.3.10,23279,80,32,84,16422,62,3983995091,0,30,0.011
18:45:26.198,10.0.2.66,10.0.3.10,59355,80,2,54,64240,62,520264010,0,0,0.006
18:45:26.198,10.0.3.10,10.0.2.66,80,59355,18,58,64240,63,821602636,520264011,0,0.0
18:45:26.224,10.0.2.66,10.0.3.10,59355,80,24,151,64240,62,520264011,2153983039,97,0.026
18:45:26.225,10.0.3.10,10.0.2.66,80,59355,4,54,0,63,2153983039,0,0,0.001
18:45:26.241,10.0.2.62,10.0.3.10,7979,80,32,90,18942,62,610568231,0,36,0.016
18:45:26.245,10.0.3.10,10.0.2.249,80,4593,18,58,64240,63,194319105,988985137,0,0.004
18:45:26.292,10.0.2.227,10.0.3.10,5631,80,2,54,64240,62,1753967890,0,0,0.047
18:45:26.292,10.0.3.10,10.0.2.227,80,5631,18,58,64240,63,323691958,1753967891,0,0.0
18:45:26.309,10.0.3.10,10.0.2.187,80,7318,18,58,64240,63,3848176056,3206243197,0,0.017
18:45:26.332,10.0.2.126,10.0.3.10,11018,80,1,95,12099,62,1707016814,0,41,0.023
18:45:26.333,10.0.2.227,10.0.3.10,5631,80,24,150,64240,62,1753967891,3018575746,96,0.001
18:45:26.333,10.0.3.10,10.0.2.227,80,5631,4,54,0,63,3018575746,0,0,0.0
18:45:26.409,10.0.3.10,10.0.2.57,80,44759,18,58,64240,63,2743771355,3218582162,0,0.076
18:45:26.411,10.0.2.253,10.0.3.10,47949,80,24,87,14117,62,3231692914,0,33,0.002
18:45:26.414,10.0.3.10,10.0.2.253,80,47949,4,54,0,63,0,0,0,0.003
18:45:26.475,10.0.2.61,10.0.3.10,44652,80,18,77,14329,62,2958033250,0,23,0.061
18:45:26.476,10.0.3.10,10.0.2.61,80,44652,4,54,0,63,0,0,0,0.001
18:45:26.511,10.0.2.230,10.0.3.10,4142,80,2,54,64240,62,3679247871,0,0,0.035
18:45:26.513,10.0.3.10,10.0.2.230,80,4142,18,58,64240,63,183012287,3679247872,0,0.002
18:45:26.536,10.0.2.113,10.0.3.10,41957,80,2,54,64240,62,1274568692,0,0,0.023
18:45:26.539,10.0.3.10,10.0.2.113,80,41957,18,58,64240,63,1234771802,1274568693,0,0.003
18:45:26.550,10.0.2.125,10.0.3.10,57541,80,2,91,26377,62,160605932,0,37,0.011
18:45:26.551,10.0.3.10,10.0.2.125,80,57541,18,58,64240,63,2939233920,160605933,0,0.001
18:45:26.561,10.0.2.230,10.0.3.10,4142,80,24,150,64240,62,3679247872,3415158015,96,0.01
