Time,Src_IP,Dst_IP,S_Port,D_Port,Flags,Len,Win,TTL,Seq,Ack,Payload_Size,IAT
18:49:08.098,10.0.2.122,10.0.3.10,41880,80,2,79,622,64,828914565,0,39,0.092
18:49:08.142,10.0.2.53,10.0.3.10,15423,80,1,90,12220,64,2017293884,0,50,0.044
18:49:08.190,10.0.2.120,10.0.3.10,64312,80,32,51,2090,64,1137238715,0,11,0.048
18:49:08.266,10.0.2.61,10.0.3.10,47437,80,32,66,10935,64,3242037634,0,26,0.076
18:49:08.311,10.0.2.189,10.0.3.10,12590,80,2,91,23705,64,2135322220,0,51,0.045
18:49:08.411,10.0.2.252,10.0.3.10,26060,80,2,87,15356,64,1441029223,0,47,0.1
18:49:08.474,10.0.2.59,10.0.3.10,10515,80,24,98,8171,64,3248419982,0,58,0.063
18:49:08.566,10.0.2.60,10.0.3.10,12977,80,1,51,21366,64,732517852,0,11,0.092
18:49:08.638,10.0.2.56,10.0.3.10,25163,80,18,52,8906,64,2139948641,0,12,0.072
18:49:08.714,10.0.2.122,10.0.3.10,36628,80,24,95,16545,64,453618008,0,55,0.076
18:49:08.761,10.0.2.193,10.0.3.10,19839,80,32,58,25073,64,3152323266,0,18,0.047
18:49:08.810,10.0.2.118,10.0.3.10,39144,80,1,91,8985,64,702110365,0,51,0.049
18:49:08.870,10.0.2.126,10.0.3.10,11419,80,18,52,21395,64,2232233915,0,12,0.06
18:49:08.934,10.0.2.58,10.0.3.10,44434,80,2,92,4515,64,642337321,0,52,0.064
18:49:09.006,10.0.2.190,10.0.3.10,42676,80,2,96,17566,64,3004847370,0,56,0.072
18:49:09.086,10.0.2.118,10.0.3.10,27245,80,2,84,5246,64,1106816004,0,44,0.08
18:49:09.146,10.0.2.129,10.0.3.10,41790,80,32,61,17231,64,1630284230,0,21,0.06
18:49:09.206,10.0.2.183,10.0.3.10,1705,80,1,66,27922,64,2518425758,0,26,0.06
18:49:09.294,10.0.2.190,10.0.3.10,56370,80,18,63,18725,64,1247538690,0,23,0.088
18:49:09.362,10.0.2.246,10.0.3.10,8704,80,2,98,29977,64,1064104763,0,58,0.068
18:49:09.402,10.0.2.254,10.0.3.10,65062,80,18,80,17187,64,295266211,0,40,0.04
18:49:09.478,10.0.2.248,10.0.3.10,53820,80,2,67,12776,64,3840768622,0,27,0.076
18:49:09.550,10.0.2.119,10.0.3.10,30642,80,1,71,9693,64,2846510018,0,31,0.072
18:49:09.638,10.0.2.193,10.0.3.10,44108,80,24,73,7267,64,361928317,0,33,0.088
18:49:09.718,10.0.2.193,10.0.3.10,17867,80,24,61,6332,64,1542229043,0,21,0.08
18:49:09.782,10.0.2.60,10.0.3.10,46817,80,2,66,27061,64,3076942676,0,26,0.064
18:49:09.870,10.0.2.58,10.0.3.10,18554,80,24,92,24622,64,2456476529,0,52,0.088
18:49:09.944,10.0.2.192,10.0.3.10,44742,80,2,66,24431,64,3032013422,0,26,0.074
18:49:10.023,10.0.2.246,10.0.3.10,45916,80,18,76,2075,64,3550437578,0,36,0.079
18:49:10.082,10.0.2.57,10.0.3.10,9929,80,32,99,12310,64,3150257587,0,59,0.059
18:49:10.130,10.0.2.116,10.0.3.10,61642,80,32,55,29698,64,2145248276,0,15,0.048
18:49:10.198,10.0.2.253,10.0.3.10,28335,80,32,92,27366,64,3993420244,0,52,0.068
18:49:10.246,10.0.2.252,10.0.3.10,29446,80,1,58,21061,64,93999983,0,18,0.048
18:49:10.326,10.0.2.58,10.0.3.10,44174,80,32,97,1536,64,1344711651,0,57,0.08
18:49:10.394,10.0.2.126,10.0.3.10,6342,80,24,82,22794,64,1134492345,0,42,0.068
18:49:10.455,10.0.2.249,10.0.3.10,39175,80,32,61,22653,64,3082412841,0,21,0.061
18:49:10.506,10.0.2.128,10.0.3.10,7822,80,24,75,18801,64,3914802735,0,35,0.051
18:49:10.574,10.0.2.184,10.0.3.10,43264,80,1,100,18595,64,2473714000,0,60,0.068
18:49:10.654,10.0.2.181,10.0.3.10,45647,80,2,68,11685,64,3204396777,0,28,0.08
18:49:10.694,10.0.2.250,10.0.3.10,26420,80,32,87,25192,64,3253870651,0,47,0.04
18:49:10.778,10.0.2.55,10.0.3.10,32018,80,24,68,8755,64,3681608642,0,28,0.084
18:49:10.826,10.0.2.184,10.0.3.10,36998,80,32,77,17613,64,2507338288,0,37,0.048
18:49:10.922,10.0.2.61,10.0.3.10,42315,80,32,61,15129,64,1995211404,0,21,0.096
18:49:10.966,10.0.2.246,10.0.3.10,9644,80,2,65,15068,64,2836608120,0,25,0.044
18:49:11.006,10.0.2.55,10.0.3.10,56494,80,2,66,9021,64,552498529,0,26,0.04
18:49:11.094,10.0.2.250,10.0.3.10,30914,80,2,87,12827,64,2169480063,0,47,0.088
18:49:11.142,10.0.2.254,10.0.3.10,57808,80,24,50,8680,64,3981961549,0,10,0.048
18:49:11.218,10.0.2.188,10.0.3.10,61058,80,2,61,25835,64,468465294,0,21,0.076
18:49:11.302,10.0.2.184,10.0.3.10,51104,80,1,58,15844,64,2976155886,0,18,0.084
18:49:11.380,10.0.2.186,10.0.3.10,2637,80,18,98,29521,64,2460689671,0,58,0.078
18:49:11.458,10.0.2.184,10.0.3.10,31517,80,2,95,22025,64,205229256,0,55,0.078
18:49:11.518,10.0.2.60,10.0.3.10,20449,80,18,97,9974,64,3306699955,0,57,0.06
18:49:11.586,10.0.2.62,10.0.3.10,56495,80,2,68,4867,64,1804491204,0,28,0.068
18:49:11.650,10.0.2.188,10.0.3.10,49572,80,18,95,8914,64,326727999,0,55,0.064
18:49:11.714,10.0.2.251,10.0.3.10,30724,80,1,58,26567,64,2476338184,0,18,0.064
18:49:11.766,10.0.2.253,10.0.3.10,48473,80,24,80,18817,64,3269957497,0,40,0.052
18:49:11.838,10.0.2.119,10.0.3.10,38278,80,32,75,8853,64,536058893,0,35,0.072
18:49:11.886,10.0.2.250,10.0.3.10,32702,80,1,92,27136,64,118787748,0,52,0.048
18:49:11.938,10.0.2.127,10.0.3.10,44885,80,1,93,14991,64,2544973836,0,53,0.052
18:49:12.002,10.0.2.193,10.0.3.10,41060,80,24,77,26124,64,2975638752,0,37,0.064
18:49:12.082,10.0.2.124,10.0.3.10,17179,80,1,61,5110,64,118261687,0,21,0.08
18:49:12.130,10.0.2.119,10.0.3.10,46946,80,2,58,19419,64,2871352835,0,18,0.048
18:49:12.178,10.0.2.62,10.0.3.10,31553,80,24,98,10415,64,3496294947,0,58,0.048
18:49:12.238,10.0.2.247,10.0.3.10,40064,80,18,62,27760,64,1344208588,0,22,0.06
18:49:12.314,10.0.2.120,10.0.3.10,19768,80,24,64,28731,64,3664315191,0,24,0.076
18:49:12.362,10.0.2.117,10.0.3.10,25165,80,2,65,10158,64,289091776,0,25,0.048
18:49:12.426,10.0.2.183,10.0.3.10,57754,80,2,66,6206,64,2921254639,0,26,0.064
18:49:12.506,10.0.2.247,10.0.3.10,26387,80,1,70,5703,64,3204005484,0,30,0.08
18:49:12.572,10.0.2.117,10.0.3.10,58305,80,2,90,21094,64,3991921941,0,50,0.066
18:49:12.655,10.0.2.126,10.0.3.10,35675,80,1,86,26030,64,1235609301,0,46,0.083
18:49:12.718,10.0.2.247,10.0.3.10,8307,80,18,59,11351,64,2791712194,0,19,0.063
18:49:12.790,10.0.2.56,10.0.3.10,55865,80,18,60,17821,64,2656640596,0,20,0.072
18:49:12.882,10.0.2.55,10.0.3.10,29278,80,1,69,4496,64,2329543497,0,29,0.092
18:49:12.958,10.0.2.247,10.0.3.10,61199,80,18,93,18551,64,2167169348,0,53,0.076
18:49:13.002,10.0.2.187,10.0.3.10,48239,80,18,88,21144,64,3095272710,0,48,0.044
18:49:13.098,10.0.2.58,10.0.3.10,37179,80,24,53,7283,64,2458228379,0,13,0.096
18:49:13.174,10.0.2.121,10.0.3.10,40255,80,18,72,8664,64,2196436598,0,32,0.076
18:49:13.230,10.0.2.127,10.0.3.10,13644,80,32,75,16930,64,2149565430,0,35,0.056
18:49:13.322,10.0.2.124,10.0.3.10,54556,80,32,100,26760,64,1480278162,0,60,0.092
18:49:13.378,10.0.2.55,10.0.3.10,22338,80,2,66,17391,64,1670867795,0,26,0.056
18:49:13.434,10.0.2.62,10.0.3.10,19377,80,32,64,7935,64,2009571586,0,24,0.056
18:49:13.494,10.0.2.121,10.0.3.10,40644,80,2,55,27162,64,3027174120,0,15,0.06
18:49:13.566,10.0.2.129,10.0.3.10,48534,80,32,65,1614,64,2189864066,0,25,0.072
18:49:13.642,10.0.2.56,10.0.3.10,23563,80,24,100,12407,64,1959850441,0,60,0.076
18:49:13.741,10.0.2.58,10.0.3.10,45475,80,24,64,27857,64,1479607067,0,24,0.099
18:49:13.822,10.0.2.52,10.0.3.10,6214,80,32,92,26903,64,716664946,0,52,0.081
18:49:13.882,10.0.2.128,10.0.3.10,45382,80,32,59,10184,64,1750283063,0,19,0.06
18:49:13.930,10.0.2.55,10.0.3.10,56432,80,24,62,14748,64,2637984419,0,22,0.048
18:49:13.978,10.0.2.53,10.0.3.10,25487,80,2,64,15940,64,3338431271,0,24,0.048
18:49:14.038,10.0.2.182,10.0.3.10,25548,80,24,58,16255,64,1640357867,0,18,0.06
18:49:14.098,10.0.2.60,10.0.3.10,5533,80,32,69,15075,64,1629798370,0,29,0.06
18:49:14.182,10.0.2.122,10.0.3.10,26925,80,32,95,21145,64,3294744135,0,55,0.084
18:49:14.254,10.0.2.64,10.0.3.10,45206,80,1,64,27558,64,1720727158,0,24,0.072
18:49:14.322,10.0.2.190,10.0.3.10,23295,80,32,86,24315,64,2218660574,0,46,0.068
18:49:14.410,10.0.2.127,10.0.3.10,37051,80,2,55,13522,64,3099096781,0,15,0.088
18:49:14.478,10.0.2.122,10.0.3.10,42131,80,1,68,12473,64,427903584,0,28,0.068
18:49:14.550,10.0.2.252,10.0.3.10,24689,80,24,57,26637,64,3759536969,0,17,0.072
18:49:14.598,10.0.2.186,10.0.3.10,47766,80,2,70,18604,64,2582191130,0,30,0.048
18:49:14.674,10.0.2.55,10.0.3.10,28032,80,1,80,7551,64,996744077,0,40,0.076
18:49:14.721,10.0.2.250,10.0.3.10,27095,80,32,62,6599,64,1077172911,0,22,0.047
18:49:14.782,10.0.2.194,10.0.3.10,55953,80,18,100,6171,64,444211158,0,60,0.061
18:49:14.830,10.0.2.187,10.0.3.10,4044,80,18,74,17190,64,924503501,0,34,0.048
18:49:14.910,10.0.2.63,10.0.3.10,14208,80,32,56,15326,64,3568148883,0,16,0.08
18:49:14.990,10.0.2.120,10.0.3.10,59190,80,2,63,21996,64,3094003839,0,23,0.08
18:49:15.070,10.0.2.60,10.0.3.10,13145,80,2,56,27118,64,2645694817,0,16,0.08
18:49:15.146,10.0.2.120,10.0.3.10,28615,80,32,88,2492,64,1292076010,0,48,0.076
18:49:15.230,10.0.2.55,10.0.3.10,18320,80,18,83,14543,64,2391237841,0,43,0.084
18:49:15.330,10.0.2.247,10.0.3.10,48992,80,32,94,17545,64,147003818,0,54,0.1
18:49:15.406,10.0.2.126,10.0.3.10,20881,80,2,95,22672,64,2655036681,0,55,0.076
18:49:15.458,10.0.2.120,10.0.3.10,54607,80,32,75,2586,64,2408572511,0,35,0.052
18:49:15.538,10.0.2.190,10.0.3.10,24195,80,32,59,5819,64,1259304308,0,19,0.08
18:49:15.626,10.0.2.56,10.0.3.10,3919,80,24,81,9788,64,3123929055,0,41,0.088
18:49:15.678,10.0.2.247,10.0.3.10,60107,80,18,82,11422,64,629428058,0,42,0.052
18:49:15.760,10.0.2.194,10.0.3.10,59020,80,18,99,15329,64,1448240379,0,59,0.082
18:49:15.814,10.0.2.248,10.0.3.10,16532,80,2,83,6041,64,2172348067,0,43,0.054
18:49:15.854,10.0.2.63,10.0.3.10,3059,80,2,80,8660,64,323416779,0,40,0.04
18:49:15.902,10.0.2.64,10.0.3.10,37088,80,32,65,26273,64,302196168,0,25,0.048
18:49:15.954,10.0.2.57,10.0.3.10,60511,80,2,96,21716,64,3572795724,0,56,0.052
18:49:16.004,10.0.2.118,10.0.3.10,48977,80,18,78,9001,64,1489994285,0,38,0.05
18:49:16.086,10.0.2.252,10.0.3.10,21506,80,2,60,21862,64,771703083,0,20,0.082
18:49:16.173,10.0.2.120,10.0.3.10,31276,80,18,91,17895,64,2441463328,0,51,0.087
18:49:16.258,10.0.2.122,10.0.3.10,19192,80,24,75,3322,64,1989107005,0,35,0.085
18:49:16.298,10.0.2.193,10.0.3.10,36924,80,2,55,28282,64,3675690064,0,15,0.04
18:49:16.378,10.0.2.192,10.0.3.10,36902,80,2,76,18337,64,1704364964,0,36,0.08
18:49:16.426,10.0.2.248,10.0.3.10,27964,80,18,68,17530,64,319156948,0,28,0.048
18:49:16.502,10.0.2.116,10.0.3.10,16198,80,2,56,18875,64,1338234280,0,16,0.076
18:49:16.566,10.0.2.54,10.0.3.10,54572,80,32,56,29239,64,101209044,0,16,0.064
18:49:16.622,10.0.2.247,10.0.3.10,43010,80,24,73,25049,64,3858845941,0,33,0.056
18:49:16.670,10.0.2.248,10.0.3.10,10174,80,24,90,25726,64,1292558704,0,50,0.048
18:49:16.754,10.0.2.116,10.0.3.10,61688,80,1,60,8665,64,246113205,0,20,0.084
18:49:16.811,10.0.2.183,10.0.3.10,26751,80,18,73,24161,64,835801299,0,33,0.057
18:49:16.866,10.0.2.246,10.0.3.10,27743,80,18,93,29601,64,1536533832,0,53,0.055
18:49:16.930,10.0.2.193,10.0.3.10,18686,80,1,96,27499,64,1537033204,0,56,0.064
18:49:17.010,10.0.2.188,10.0.3.10,2737,80,1,75,18232,64,156843339,0,35,0.08
18:49:17.094,10.0.2.63,10.0.3.10,57831,80,2,57,26551,64,1910411186,0,17,0.084
18:49:17.150,10.0.2.188,10.0.3.10,4109,80,18,52,14226,64,714251508,0,12,0.056
18:49:17.258,10.0.2.186,10.0.3.10,62498,80,24,59,3078,64,3729938679,0,19,0.108
18:49:17.335,10.0.2.192,10.0.3.10,26895,80,32,90,1767,64,1249381032,0,50,0.077
18:49:17.390,10.0.2.127,10.0.3.10,49966,80,18,91,24861,64,542236560,0,51,0.055
18:49:17.462,10.0.2.186,10.0.3.10,20421,80,1,75,1424,64,554594699,0,35,0.072
18:49:17.536,10.0.2.247,10.0.3.10,21997,80,32,90,2250,64,3444800431,0,50,0.074
18:49:17.626,10.0.2.252,10.0.3.10,55294,80,2,89,14269,64,3503593686,0,49,0.09
18:49:17.670,10.0.2.193,10.0.3.10,19547,80,32,99,13034,64,3962095137,0,59,0.044
18:49:17.734,10.0.2.117,10.0.3.10,11569,80,18,74,10544,64,3526511548,0,34,0.064
18:49:17.774,10.0.2.250,10.0.3.10,7766,80,1,71,27003,64,2139719517,0,31,0.04
18:49:17.874,10.0.2.248,10.0.3.10,55642,80,18,93,17558,64,328283652,0,53,0.1
18:49:17.950,10.0.2.51,10.0.3.10,14431,80,18,80,17164,64,910644703,0,40,0.076
18:49:18.014,10.0.2.123,10.0.3.10,35141,80,32,71,740,64,187698196,0,31,0.064
18:49:18.075,10.0.2.181,10.0.3.10,2148,80,32,83,29003,64,3005370695,0,43,0.061
18:49:18.142,10.0.2.251,10.0.3.10,42956,80,32,95,21246,64,3466741867,0,55,0.067
18:49:18.187,10.0.2.64,10.0.3.10,9866,80,24,81,4576,64,3398986442,0,41,0.045
18:49:18.250,10.0.2.51,10.0.3.10,38882,80,18,51,761,64,2763746465,0,11,0.063
18:49:18.302,10.0.2.189,10.0.3.10,27108,80,18,52,13766,64,1435259436,0,12,0.052
18:49:18.362,10.0.2.246,10.0.3.10,6366,80,24,83,23779,64,1083149905,0,43,0.06
18:49:18.422,10.0.2.122,10.0.3.10,65277,80,2,57,14062,64,1813005809,0,17,0.06
18:49:18.494,10.0.2.64,10.0.3.10,29730,80,32,73,28145,64,3115797082,0,33,0.072
18:49:18.554,10.0.2.128,10.0.3.10,28384,80,24,51,23486,64,3110993711,0,11,0.06
18:49:18.626,10.0.2.253,10.0.3.10,27382,80,1,75,10963,64,2514417444,0,35,0.072
18:49:18.710,10.0.2.183,10.0.3.10,51047,80,18,88,29901,64,2489044013,0,48,0.084
18:49:18.762,10.0.2.250,10.0.3.10,4925,80,32,63,16693,64,2856264485,0,23,0.052
18:49:18.858,10.0.2.191,10.0.3.10,50156,80,32,97,29625,64,3743857146,0,57,0.096
18:49:18.918,10.0.2.248,10.0.3.10,64322,80,2,53,7620,64,1602990539,0,13,0.06
18:49:18.994,10.0.2.61,10.0.3.10,50627,80,18,71,22542,64,672343766,0,31,0.076
18:49:19.050,10.0.2.58,10.0.3.10,62110,80,2,59,9449,64,3370389124,0,19,0.056
18:49:19.102,10.0.2.191,10.0.3.10,19230,80,1,92,15788,64,3029550662,0,52,0.052
18:49:19.162,10.0.2.52,10.0.3.10,1637,80,2,92,20280,64,426047643,0,52,0.06
18:49:19.242,10.0.2.62,10.0.3.10,57501,80,32,63,29253,64,2540495594,0,23,0.08
18:49:19.322,10.0.2.129,10.0.3.10,31944,80,2,71,20277,64,2212791,0,31,0.08
18:49:19.366,10.0.2.186,10.0.3.10,24404,80,1,89,13055,64,3992769676,0,49,0.044
18:49:19.406,10.0.2.129,10.0.3.10,41271,80,18,61,22330,64,159571944,0,21,0.04
18:49:19.478,10.0.2.187,10.0.3.10,63959,80,18,86,15307,64,496854958,0,46,0.072
18:49:19.538,10.0.2.192,10.0.3.10,27679,80,24,79,6054,64,2424482610,0,39,0.06
18:49:19.594,10.0.2.247,10.0.3.10,57203,80,2,80,22902,64,2665156431,0,40,0.056
18:49:19.654,10.0.2.121,10.0.3.10,32478,80,1,59,10971,64,3502815556,0,19,0.06
18:49:19.746,10.0.2.125,10.0.3.10,39216,80,1,86,12460,64,2588283538,0,46,0.092
18:49:19.834,10.0.2.185,10.0.3.10,16511,80,1,98,21238,64,3246484338,0,58,0.088
18:49:19.934,10.0.2.249,10.0.3.10,20267,80,18,85,13229,64,1041362195,0,45,0.1
18:49:19.998,10.0.2.194,10.0.3.10,23424,80,32,68,15836,64,3242491640,0,28,0.064
18:49:20.050,10.0.2.117,10.0.3.10,56896,80,1,50,14230,64,987240594,0,10,0.052
18:49:20.110,10.0.2.249,10.0.3.10,11190,80,24,76,26996,64,3263436507,0,36,0.06
18:49:20.190,10.0.2.249,10.0.3.10,13265,80,32,55,5696,64,636729374,0,15,0.08
18:49:20.258,10.0.2.187,10.0.3.10,22574,80,2,52,25613,64,3128086891,0,12,0.068
18:49:20.330,10.0.2.252,10.0.3.10,11084,80,24,84,9244,64,2280131243,0,44,0.072
18:49:20.414,10.0.2.58,10.0.3.10,35750,80,2,55,6820,64,3768015361,0,15,0.084
18:49:20.470,10.0.2.249,10.0.3.10,38466,80,2,71,14118,64,1976823815,0,31,0.056
18:49:20.530,10.0.2.252,10.0.3.10,29710,80,24,64,26191,64,2470750823,0,24,0.06
18:49:20.578,10.0.2.254,10.0.3.10,64581,80,32,76,13072,64,158171673,0,36,0.048
18:49:20.658,10.0.2.63,10.0.3.10,18140,80,1,56,7741,64,44125253,0,16,0.08
18:49:20.742,10.0.2.181,10.0.3.10,24019,80,18,93,27872,64,2954329572,0,53,0.084
18:49:20.810,10.0.2.125,10.0.3.10,28112,80,2,63,15779,64,3250117949,0,23,0.068
18:49:20.862,10.0.2.182,10.0.3.10,51861,80,18,90,22039,64,2916293852,0,50,0.052
18:49:20.942,10.0.2.182,10.0.3.10,29836,80,2,99,18429,64,954020941,0,59,0.08
18:49:20.990,10.0.2.187,10.0.3.10,63559,80,1,52,24858,64,828932643,0,12,0.048
18:49:21.074,10.0.2.249,10.0.3.10,45352,80,1,93,2516,64,3279718159,0,53,0.084
18:49:21.131,10.0.2.250,10.0.3.10,40502,80,18,54,29972,64,1907587348,0,14,0.057
18:49:21.210,10.0.2.249,10.0.3.10,26803,80,1,99,936,64,712828734,0,59,0.079
18:49:21.271,10.0.2.120,10.0.3.10,51275,80,24,91,25646,64,3636606427,0,51,0.061
18:49:21.342,10.0.2.247,10.0.3.10,34166,80,18,63,20432,64,2007463652,0,23,0.071
18:49:21.382,10.0.2.117,10.0.3.10,8395,80,24,56,18929,64,3574062287,0,16,0.04
18:49:21.426,10.0.2.189,10.0.3.10,24892,80,32,95,9538,64,3260150577,0,55,0.044
18:49:21.466,10.0.2.188,10.0.3.10,31882,80,1,91,10665,64,2727748403,0,51,0.04
18:49:21.510,10.0.2.192,10.0.3.10,32018,80,24,98,6333,64,431397628,0,58,0.044
18:49:21.570,10.0.2.253,10.0.3.10,14658,80,24,74,21450,64,1652080866,0,34,0.06
18:49:21.654,10.0.2.185,10.0.3.10,8466,80,32,67,8837,64,3300758881,0,27,0.084
18:49:21.730,10.0.2.188,10.0.3.10,7340,80,18,72,17372,64,3380729033,0,32,0.076
18:49:21.814,10.0.2.246,10.0.3.10,23243,80,18,95,8289,64,3966993547,0,55,0.084
18:49:21.887,10.0.2.121,10.0.3.10,38781,80,24,74,9801,64,486197638,0,34,0.073
18:49:21.966,10.0.2.55,10.0.3.10,2423,80,32,84,17284,64,103340595,0,44,0.079
18:49:22.054,10.0.2.181,10.0.3.10,7387,80,1,93,27456,64,3819269384,0,53,0.088
18:49:22.094,10.0.2.64,10.0.3.10,65175,80,18,52,16563,64,119877713,0,12,0.04
18:49:22.170,10.0.2.185,10.0.3.10,28275,80,32,78,14706,64,764805577,0,38,0.076
18:49:22.210,10.0.2.182,10.0.3.10,52012,80,1,70,11969,64,573242817,0,30,0.04
18:49:22.302,10.0.2.64,10.0.3.10,41974,80,24,50,28691,64,3921141540,0,10,0.092
18:49:22.362,10.0.2.58,10.0.3.10,11646,80,2,57,27074,64,1657057709,0,17,0.06
18:49:22.422,10.0.2.126,10.0.3.10,63915,80,1,94,14268,64,2567219945,0,54,0.06
18:49:22.498,10.0.2.118,10.0.3.10,60588,80,24,94,1476,64,2234860794,0,54,0.076
18:49:22.594,10.0.2.116,10.0.3.10,1606,80,18,83,16469,64,3747894171,0,43,0.096
18:49:22.642,10.0.2.125,10.0.3.10,32553,80,24,97,23220,64,156597808,0,57,0.048
18:49:22.726,10.0.2.58,10.0.3.10,32113,80,18,85,27799,64,82098171,0,45,0.084
18:49:22.810,10.0.2.248,10.0.3.10,13310,80,32,65,28109,64,1535049031,0,25,0.084
18:49:22.870,10.0.2.55,10.0.3.10,45043,80,18,51,29860,64,3191868220,0,11,0.06
18:49:22.934,10.0.2.189,10.0.3.10,64203,80,1,77,2772,64,521430610,0,37,0.064
18:49:22.998,10.0.2.193,10.0.3.10,3326,80,32,100,29350,64,2834598914,0,60,0.064
18:49:23.074,10.0.2.51,10.0.3.10,40612,80,32,76,17240,64,3152860809,0,36,0.076
18:49:23.118,10.0.2.126,10.0.3.10,36634,80,32,99,6002,64,1700040374,0,59,0.044
18:49:23.178,10.0.2.186,10.0.3.10,50509,80,24,98,2752,64,1012621705,0,58,0.06
18:49:23.274,10.0.2.120,10.0.3.10,51903,80,18,68,11730,64,59126957,0,28,0.096
18:49:23.350,10.0.2.53,10.0.3.10,39465,80,1,77,13833,64,3659754970,0,37,0.076
18:49:23.431,10.0.2.58,10.0.3.10,21952,80,2,86,23989,64,3599708092,0,46,0.081
18:49:23.522,10.0.2.129,10.0.3.10,30617,80,24,60,17562,64,448929746,0,20,0.091
18:49:23.582,10.0.2.119,10.0.3.10,13733,80,24,55,10344,64,1922395680,0,15,0.06
18:49:23.675,10.0.2.57,10.0.3.10,29482,80,32,81,6393,64,2505668938,0,41,0.093
18:49:23.750,10.0.2.188,10.0.3.10,51830,80,32,83,1800,64,1772402016,0,43,0.075
18:49:23.797,10.0.2.52,10.0.3.10,2837,80,24,80,17749,64,800633877,0,40,0.047
18:49:23.874,10.0.2.116,10.0.3.10,49898,80,24,53,15202,64,738239690,0,13,0.077
18:49:23.914,10.0.2.251,10.0.3.10,46286,80,18,59,9787,64,2253225260,0,19,0.04
18:49:23.970,10.0.2.124,10.0.3.10,18454,80,2,66,24581,64,2147181841,0,26,0.056
18:49:24.066,10.0.2.51,10.0.3.10,36414,80,2,51,2352,64,3825970346,0,11,0.096
18:49:24.142,10.0.2.53,10.0.3.10,14448,80,18,52,29243,64,2120456976,0,12,0.076
18:49:24.187,10.0.2.64,10.0.3.10,15376,80,1,53,16212,64,85176817,0,13,0.045
18:49:24.242,10.0.2.60,10.0.3.10,15695,80,24,75,10616,64,3291197599,0,35,0.055
18:49:24.330,10.0.2.51,10.0.3.10,8765,80,18,93,10054,64,3176952960,0,53,0.088
18:49:24.406,10.0.2.249,10.0.3.10,34035,80,2,62,8567,64,321098355,0,22,0.076
18:49:24.466,10.0.2.191,10.0.3.10,40682,80,24,93,25313,64,1410396997,0,53,0.06
18:49:24.538,10.0.2.254,10.0.3.10,26989,80,18,91,8868,64,1190028924,0,51,0.072
18:49:24.606,10.0.2.52,10.0.3.10,8404,80,32,66,25544,64,3369243852,0,26,0.068
18:49:24.658,10.0.2.185,10.0.3.10,6395,80,18,73,9232,64,2497618072,0,33,0.052
18:49:24.730,10.0.2.63,10.0.3.10,13226,80,1,85,5288,64,3030006447,0,45,0.072
18:49:24.798,10.0.2.252,10.0.3.10,24103,80,32,56,6790,64,2120492760,0,16,0.068
18:49:24.858,10.0.2.59,10.0.3.10,45948,80,2,67,8127,64,1708947991,0,27,0.06
18:49:24.954,10.0.2.129,10.0.3.10,13034,80,24,64,10405,64,1160017399,0,24,0.096
18:49:24.994,10.0.2.55,10.0.3.10,3739,80,24,54,11038,64,3139812575,0,14,0.04
18:49:25.079,10.0.2.64,10.0.3.10,37953,80,1,58,742,64,1490247803,0,18,0.085
18:49:25.146,10.0.2.182,10.0.3.10,19340,80,1,66,9607,64,2217076722,0,26,0.067
18:49:25.226,10.0.2.117,10.0.3.10,54099,80,24,56,5560,64,428627472,0,16,0.08
18:49:25.286,10.0.2.127,10.0.3.10,61589,80,2,62,4307,64,890696052,0,22,0.06
18:49:25.342,10.0.2.125,10.0.3.10,7121,80,2,55,22438,64,3130958136,0,15,0.056
18:49:25.386,10.0.2.62,10.0.3.10,44513,80,1,99,8553,64,2010515834,0,59,0.044
18:49:25.458,10.0.2.191,10.0.3.10,60392,80,18,93,27781,64,207942785,0,53,0.072
18:49:25.534,10.0.2.181,10.0.3.10,12908,80,2,79,9885,64,2073120251,0,39,0.076
18:49:25.586,10.0.2.56,10.0.3.10,62473,80,18,83,1853,64,2973199059,0,43,0.052
18:49:25.654,10.0.2.186,10.0.3.10,43751,80,24,99,4606,64,1758592858,0,59,0.068
18:49:25.742,10.0.2.249,10.0.3.10,13624,80,2,85,4764,64,3156027488,0,45,0.088
18:49:25.830,10.0.2.125,10.0.3.10,55242,80,2,76,14330,64,2151069430,0,36,0.088
18:49:25.898,10.0.2.250,10.0.3.10,14460,80,2,97,15241,64,2485172238,0,57,0.068
18:49:25.946,10.0.2.122,10.0.3.10,42114,80,18,77,14598,64,556090281,0,37,0.048
18:49:26.002,10.0.2.58,10.0.3.10,37616,80,18,69,7832,64,1640683653,0,29,0.056
18:49:26.074,10.0.2.187,10.0.3.10,32765,80,24,59,28142,64,213454964,0,19,0.072
18:49:26.130,10.0.2.54,10.0.3.10,61883,80,24,80,19238,64,1662701029,0,40,0.056
18:49:26.206,10.0.2.254,10.0.3.10,13898,80,1,88,11154,64,3867669313,0,48,0.076
18:49:26.274,10.0.2.125,10.0.3.10,1185,80,1,82,24382,64,2213683093,0,42,0.068
18:49:26.358,10.0.2.116,10.0.3.10,38916,80,1,51,1482,64,1398740204,0,11,0.084
18:49:26.442,10.0.2.59,10.0.3.10,40224,80,1,100,2763,64,716565656,0,60,0.084
18:49:26.495,10.0.2.184,10.0.3.10,53813,80,2,82,26317,64,3612636768,0,42,0.053
